latitude,longitude
126.9626416,37.5768349
126.9627351,37.5768053
126.9627111,37.5767489
126.959514,37.5729353
126.9597483,37.5730748
126.9598542,37.5731521
126.9599738,37.5732414
126.9600338,37.5732876
126.9600586,37.5733197
126.9600845,37.5733533
126.9601736,37.5734611
126.9602331,37.5735239
126.9602682,37.5735539
126.9603354,37.5736061
126.9604287,37.5736768
126.9605451,37.5737848
126.9605454,37.573785
126.9607353,37.5739478
126.960817,37.5740019
126.9611283,37.5742363
126.9612184,37.5742915
126.9613745,37.5743776
126.9615095,37.5744658
126.9616165,37.5745829
126.9617143,37.5746926
126.961847,37.5748116
126.9618234,37.5748848
126.9618037,37.5749457
126.9617833,37.5750726
126.9617887,37.5751479
126.961807,37.575242
126.9618444,37.5753155
126.9619049,37.5754069
126.9619307,37.5754508
126.96192,37.575603
126.96192,37.5756955
126.9618953,37.5758791
126.9618959,37.5758873
126.9619163,37.5761667
126.9619344,37.5763678
126.9619741,37.5764719
126.9620159,37.5765245
126.9621725,37.57677
126.9623001,37.5769277
126.9623781,37.5770458
126.9624164,37.5771089
126.9624782,37.5771919
126.9625169,37.5772511
126.9625374,37.5772638
126.96257,37.5772532
126.9626082,37.5772249
126.962619,37.577177
126.9626292,37.5770998
126.9626482,37.5770701
126.9627258,37.5769951
126.962736,37.5769724
126.9627398,37.5769472
126.9627239,37.5769189
126.9626878,37.57687
126.9626416,37.5768349
126.9645262,37.5680316
126.9647783,37.5681692
126.964908,37.5682381
126.9649638,37.5682575
126.9650907,37.5683494
126.9605454,37.573785
126.9607031,37.5737043
126.9608083,37.5736495
126.9608084,37.5736495
126.9608085,37.5736494
126.9611536,37.5734774
126.9612053,37.5734516
126.9612668,37.5734223
126.9613016,37.5734272
126.9613201,37.5734696
126.9613549,37.5735593
126.961368,37.5736394
126.9613719,37.5736727
126.9613785,37.5737089
126.9611536,37.5734774
126.9610932,37.5734013
126.9610361,37.5733274
126.9609911,37.5732519
126.9600461,37.5773413
126.9600332,37.5774185
126.9600144,37.5775313
126.9600154,37.578045
126.9599755,37.5781366
126.9599056,37.5781871
126.9597,37.5782467
126.9595923,37.5783511
126.959596,37.5783754
126.9595533,37.578522
126.9595895,37.5785954
126.9595915,37.5787425
126.9592518,37.5789871
126.9591952,37.578934
126.9589508,37.5787048
126.9592561,37.5784431
126.959371,37.5784053
126.9593916,37.5783458
126.9592193,37.5783153
126.959235,37.5782502
126.9591837,37.5781791
126.9591838,37.5781168
126.9591476,37.5780319
126.9590952,37.57796
126.9590001,37.5778926
126.9589999,37.5778923
126.958931,37.5778234
126.9588538,37.5777636
126.9587983,37.577653
126.958669,37.5776475
126.9585629,37.5776504
126.9580718,37.5776638
126.9579173,37.5776653
126.9649309,37.5676072
126.9652077,37.5677126
126.9653378,37.5677585
126.9655349,37.5678118
126.948128,37.5850867
126.9483002,37.5852047
126.9483253,37.585234
126.9484033,37.5853249
126.9484721,37.5854035
126.9485244,37.5854571
126.9485455,37.5854706
126.9485558,37.5854773
126.9486022,37.5855023
126.9486506,37.5855293
126.9487223,37.5855935
126.9487687,37.5856388
126.9487238,37.5857042
126.9489212,37.5857935
126.9489325,37.5857972
126.9490319,37.5858293
126.9491194,37.5858439
126.9493339,37.5858673
126.9496671,37.5812379
126.949614,37.5812652
126.9495263,37.5813222
126.9494979,37.5813063
126.9494557,37.5813113
126.9391029,37.5954298
126.9392374,37.5952784
126.9621575,37.5757073
126.9621578,37.5757257
126.9621567,37.5758087
126.9621716,37.575928
126.9621719,37.5759306
126.9621749,37.5759871
126.9621876,37.5760484
126.9621987,37.5761025
126.9622007,37.5761533
126.9621716,37.5762291
126.9580365,37.5743192
126.9580365,37.5743195
126.9580365,37.5743196
126.9582569,37.5744828
126.9584285,37.5746098
126.9584285,37.5746099
126.9585349,37.5746887
126.9591608,37.5747918
126.9653378,37.5677585
126.9652745,37.5678399
126.9652149,37.5678941
126.9651359,37.5679434
126.9650589,37.5680486
126.9610749,37.5738575
126.9611863,37.5739951
126.9612176,37.5740108
126.9613708,37.5740664
126.9613891,37.57409
126.9599159,37.5781796
126.9597981,37.5778784
126.9597108,37.5778199
126.9596436,37.5777768
126.9595709,37.5777448
126.9594657,37.5777149
126.9593576,37.5777026
126.9593495,37.577703
126.9590493,37.5777168
126.9588538,37.5777636
126.9417985,37.5870302
126.9417896,37.5870121
126.9417871,37.587001
126.9417771,37.586957
126.9417704,37.5869233
126.9471251,37.5878412
126.9470775,37.5878669
126.9470232,37.5879025
126.9469784,37.5879194
126.9468835,37.5879577
126.9467814,37.5880388
126.9541746,37.5770409
126.9541725,37.5770666
126.9541701,37.5771148
126.9541666,37.5771522
126.9541663,37.5771713
126.9541639,37.5771811
126.9541611,37.5771869
126.9541216,37.5772715
126.9540944,37.577331
126.9540876,37.5773395
126.9540653,37.577365
126.9540418,37.5773879
126.9540358,37.5773969
126.9540491,37.577418
126.9540886,37.5774556
126.9540984,37.5774688
126.9541307,37.577523
126.9545526,37.577225
126.9544611,37.5772819
126.9542688,37.5774167
126.9541307,37.577523
126.9540778,37.5775691
126.9540272,37.577591
126.9538697,37.5776414
126.9535913,37.577735
126.95351,37.5777712
126.9491329,37.5841143
126.9489127,37.5839818
126.9489243,37.5839369
126.9623299,37.5694288
126.9622759,37.5694073
126.9622322,37.5693887
126.9621947,37.5693726
126.962115,37.5693483
126.9620252,37.5693148
126.9619635,37.5692924
126.9619249,37.5693364
126.9619142,37.5693453
126.9618985,37.5693477
126.9618559,37.5693489
126.9542688,37.5774167
126.9541534,37.5773321
126.9410831,37.592695
126.9408249,37.5926859
126.9406837,37.5926859
126.940614,37.5926845
126.9404865,37.5926789
126.9440288,37.5863967
126.9439228,37.586398
126.9437166,37.5863432
126.9437267,37.5863098
126.944358,37.5911564
126.9445895,37.5909483
126.9572854,37.5758232
126.957929,37.5763652
126.957844,37.5755496
126.9578673,37.5754834
126.9579144,37.5754302
126.9579318,37.5753592
126.9579699,37.5752945
126.9582942,37.5748853
126.9584368,37.5747548
126.9614005,37.5740872
126.9614322,37.5740421
126.9615215,37.5739283
126.9611069,37.5770001
126.9610817,37.577008
126.9610489,37.5770182
126.9609786,37.5770429
126.9609542,37.5770515
126.9609447,37.5770548
126.9608584,37.5770967
126.9608271,37.5771207
126.9608262,37.5771214
126.9608089,37.5771347
126.9608042,37.5771468
126.9608015,37.5771539
126.9607995,37.5771591
126.960791,37.5771811
126.9607878,37.5771896
126.9607964,37.5772597
126.960803,37.5772673
126.9608254,37.577293
126.9608477,37.5773186
126.9609033,37.5773686
126.961013,37.5774673
126.9610323,37.5774847
126.9611774,37.5776152
126.9612495,37.5776778
126.9612727,37.577698
126.9617135,37.578076
126.9651692,37.5673477
126.9653912,37.5674781
126.965365,37.5675183
126.9656409,37.5676821
126.961564,37.5741679
126.9616288,37.5740903
126.9616685,37.574051
126.9617358,37.5739679
126.9617572,37.5739397
126.9618097,37.5738911
126.9441821,37.5875028
126.9441041,37.5874658
126.9440037,37.5874181
126.9438961,37.5873793
126.9438546,37.5873644
126.9436605,37.5873074
126.9435502,37.5872781
126.9435377,37.5872628
126.9435236,37.5872456
126.9435196,37.5871757
126.9435217,37.5871221
126.943497,37.5870927
126.9434931,37.587088
126.9434012,37.5870375
126.9430862,37.58688
126.9430605,37.5868672
126.942962,37.586818
126.9428572,37.5867634
126.9427714,37.5867244
126.9426856,37.5866935
126.9426263,37.5867406
126.942612,37.5867389
126.9424976,37.5866463
126.9423445,37.5865113
126.9422526,37.5864641
126.942168,37.5864111
126.9421312,37.5863688
126.9421088,37.5863331
126.9421022,37.5863237
126.9420598,37.5862632
126.9419498,37.5861564
126.9418737,37.5860915
126.9417239,37.5861974
126.9416954,37.5861974
126.9416682,37.5861822
126.9414045,37.58593
126.9412627,37.58579
126.9412376,37.5857653
126.9626832,37.5689589
126.9626374,37.5689942
126.9626537,37.5691294
126.9626838,37.5692298
126.9627331,37.569317
126.9627295,37.5693397
126.9424217,37.590245
126.9422582,37.5901432
126.9421619,37.5901016
126.9421405,37.5900931
126.9420698,37.590109
126.9420442,37.5901148
126.9419681,37.5901289
126.9419467,37.5901308
126.94193,37.5901298
126.9417347,37.5900547
126.94994,37.5830961
126.9497619,37.5830558
126.9496849,37.5830387
126.9496496,37.5830056
126.9495646,37.582893
126.9495473,37.5828535
126.9495044,37.5827892
126.9494982,37.582722
126.9494957,37.5826698
126.9495132,37.5825772
126.9451617,37.5879636
126.9450154,37.5878587
126.9449114,37.587773
126.9411388,37.5871831
126.9409715,37.5872697
126.9408661,37.5873224
126.940804,37.5873593
126.9407724,37.5873768
126.9407734,37.5873961
126.940786,37.5874221
126.9407912,37.5874581
126.9407996,37.5875022
126.9408017,37.5875425
126.9408006,37.5875575
126.9407953,37.5875818
126.9407984,37.5876354
126.9408131,37.5876806
126.9408205,37.5877091
126.9408247,37.5877451
126.9408246,37.5877627
126.9408173,37.5877677
126.9407925,37.5877701
126.9407593,37.5877693
126.9407242,37.5877595
126.9433745,37.5864917
126.9436271,37.5865172
126.9436121,37.5864722
126.9435909,37.5863977
126.9434727,37.5886017
126.9432717,37.5884551
126.9424559,37.5891455
126.9424237,37.5891727
126.9423973,37.589195
126.9419782,37.5895473
126.9417118,37.5897662
126.9415557,37.5899059
126.9415179,37.5899398
126.9498744,37.5812203
126.9498707,37.5811897
126.9498637,37.5811324
126.9498637,37.5811148
126.9498753,37.5811033
126.9498782,37.5810992
126.9498652,37.5810816
126.9498678,37.5810703
126.9498618,37.5810647
126.9498209,37.5805118
126.9497642,37.5805839
126.9497166,37.5806198
126.9497859,37.5806885
126.9498238,37.5807199
126.9498246,37.5807308
126.9498214,37.580733
126.9497187,37.5808035
126.949652,37.5807453
126.9632499,37.5693647
126.9631065,37.5692589
126.9626832,37.5689589
126.9626022,37.5689361
126.9617085,37.5686001
126.9652032,37.5673104
126.9649903,37.5672749
126.9647485,37.5672357
126.9647057,37.5672296
126.9645392,37.5672057
126.9641701,37.5671555
126.9640841,37.5671172
126.9640813,37.567116
126.9440268,37.5865405
126.9441042,37.586546
126.9442412,37.5865593
126.9442786,37.5877042
126.944311,37.5876634
126.9444305,37.5875131
126.9444295,37.5874493
126.9444283,37.5873738
126.9444259,37.5872194
126.9443938,37.5868982
126.9443855,37.586815
126.944443,37.5868055
126.9444307,37.5867026
126.9444216,37.5866263
126.9445272,37.586428
126.9448866,37.5864529
126.9444824,37.5885051
126.9443084,37.5883863
126.9442132,37.5883193
126.9407995,37.5868496
126.9411127,37.5866372
126.9543236,37.5807351
126.9542972,37.580784
126.954286,37.5807938
126.954265,37.5808017
126.9542292,37.5808105
126.9542208,37.580811
126.9541773,37.5808134
126.9541155,37.5808164
126.9540092,37.5808081
126.9539413,37.5807925
126.9551019,37.577263
126.9549632,37.5771756
126.9548947,37.5771322
126.9548039,37.577063
126.9547974,37.5770561
126.9547731,37.5770307
126.9546707,37.5769077
126.9546147,37.5768601
126.9545699,37.5768255
126.9544044,37.576698
126.9543864,37.5766814
126.9543556,37.576683
126.9543285,37.5766952
126.9541178,37.5768319
126.9540366,37.5768765
126.9539798,37.5769057
126.9539709,37.5769135
126.95397,37.5769248
126.9539753,37.5769545
126.9540098,37.577044
126.9438961,37.5873793
126.9435286,37.5876912
126.9432239,37.5879511
126.943139,37.588049
126.946603,37.586578
126.9464457,37.5864755
126.9460728,37.5862482
126.9459392,37.5863216
126.9458242,37.586301
126.9457926,37.5862953
126.9456079,37.5861903
126.9454069,37.5860761
126.9453141,37.5860903
126.9452961,37.5861594
126.9453288,37.5864689
126.9453706,37.5865427
126.9454218,37.5866363
126.9454423,37.5866737
126.9454362,37.5869022
126.9454092,37.5869617
126.9453613,37.5869831
126.9450332,37.5873299
126.9447985,37.587578
126.9447326,37.5875851
126.9446851,37.5875813
126.9444727,37.5874684
126.9444295,37.5874493
126.9630776,37.5695342
126.9629066,37.5694296
126.9628208,37.5693788
126.9627295,37.5693397
126.9626647,37.5693119
126.9624871,37.5692329
126.9624247,37.5692052
126.9623566,37.5691749
126.9619324,37.5690028
126.9618123,37.5689455
126.9616589,37.5688857
126.9615875,37.5688579
126.9506503,37.5831531
126.9506349,37.5830583
126.9506108,37.5830077
126.9505955,37.5829502
126.9505824,37.5828996
126.9505802,37.5828368
126.9505869,37.5827513
126.9506001,37.5826868
126.9506198,37.582638
126.9506835,37.5825403
126.9507717,37.5824139
126.9508178,37.5823267
126.9508376,37.5822709
126.950853,37.5821889
126.9508596,37.5821349
126.9508554,37.5819744
126.9438113,37.5883219
126.9434727,37.5886017
126.9426589,37.5892924
126.9426586,37.5892927
126.9426288,37.5893192
126.9425986,37.5893461
126.942352,37.5895419
126.9418721,37.5899519
126.9417625,37.5900524
126.9417347,37.5900547
126.9416978,37.5900578
126.9416296,37.5900636
126.9415306,37.5901074
126.9413592,37.5902552
126.9413308,37.5902797
126.9411725,37.590462
126.9410478,37.5906055
126.9410207,37.5906381
126.9409802,37.5906868
126.9425471,37.5874258
126.9425846,37.5873835
126.9427883,37.587151
126.9427915,37.5871284
126.9426101,37.5869878
126.9423985,37.5868218
126.9421813,37.5866662
126.9421497,37.5866598
126.942122,37.5866695
126.9420463,37.5867129
126.9420275,37.5867193
126.9416733,37.586772
126.9416464,37.5867729
126.9416376,37.5867731
126.9415908,37.5867687
126.9414038,37.5866997
126.9413227,37.5866679
126.9412443,37.5866569
126.9411266,37.5866393
126.9411127,37.5866372
126.9410645,37.5865974
126.9410033,37.5865342
126.9409673,37.586497
126.9407876,37.5862965
126.9410805,37.5860903
126.9407283,37.5931833
126.9406794,37.5931675
126.9406724,37.593145
126.940656,37.5930577
126.9484579,37.5847674
126.9482887,37.584651
126.9481971,37.584583
126.94318,37.5880977
126.9431512,37.5881705
126.9431336,37.5882173
126.9431202,37.5882705
126.9430946,37.5883205
126.9430446,37.588364
126.942849,37.58852
126.9422283,37.5890331
126.9418431,37.5893676
126.9413208,37.5898164
126.9415179,37.5899398
126.9416978,37.5900578
126.9487526,37.5844823
126.9486076,37.5843876
126.948492,37.5843121
126.9484466,37.5842825
126.9483098,37.5841856
126.9494258,37.5859386
126.9494834,37.5858297
126.9495227,37.5856911
126.9495969,37.5854971
126.9496997,37.5852413
126.9437854,37.5908953
126.9438669,37.5909849
126.9438774,37.5910033
126.9438912,37.5911124
126.9500816,37.5828261
126.9503874,37.5829121
126.9504223,37.5828449
126.9475607,37.5881383
126.947506,37.588109
126.947428,37.588067
126.9500542,37.5800187
126.9499133,37.5799452
126.9640575,37.5685134
126.9638964,37.568426
126.9637118,37.5683234
126.9633277,37.5680908
126.9631632,37.5679408
126.9631097,37.567892
126.9556174,37.5766368
126.9554323,37.5765583
126.9551382,37.5764337
126.9549123,37.5762848
126.9547565,37.5761195
126.9546527,37.5760058
126.9544518,37.575854
126.9543878,37.575822
126.954341,37.5757987
126.9542985,37.5757774
126.9541843,37.5757402
126.9540986,37.5757257
126.9540492,37.5757319
126.9539972,37.5757546
126.9539452,37.5757918
126.953914,37.5758413
126.9539218,37.5759157
126.9539971,37.5759881
126.9541139,37.5760522
126.9543061,37.5761948
126.9543553,37.5762535
126.9543605,37.5762783
126.9543553,37.576301
126.9543397,37.5763279
126.9541863,37.5764559
126.9541611,37.5764734
126.954007,37.5765798
126.9539265,37.5766273
126.9538901,37.5766418
126.9537757,37.5766789
126.9536258,37.5767002
126.9532388,37.5767124
126.9532075,37.5767114
126.9529791,37.5767042
126.9423197,37.587721
126.9423032,37.587759
126.9422785,37.5877983
126.9421853,37.5879055
126.9421263,37.587978
126.9420649,37.5880405
126.9497612,37.5802685
126.9497989,37.5802643
126.9498456,37.5802729
126.9498918,37.5802848
126.9499078,37.5802819
126.9505591,37.579439
126.9503657,37.5794643
126.9503398,37.579458
126.9502878,37.5794301
126.9502489,37.579411
126.9502289,37.5794093
126.9502029,37.5794071
126.950157,37.5794094
126.950122,37.579407
126.950092,37.5793951
126.9500441,37.579372
126.9500171,37.5793537
126.9543878,37.575822
126.9542936,37.5757083
126.9542462,37.5756757
126.9541687,37.5756499
126.9540502,37.5756602
126.9540364,37.575667
126.9539435,37.5757056
126.9538193,37.5757629
126.9537166,37.5757818
126.9535802,37.5757785
126.9534708,37.5757345
126.9533493,37.5756497
126.9532461,37.5755397
126.953113,37.5753754
126.9530046,37.5752718
126.9529562,37.5752305
126.952881,37.5751765
126.9528719,37.5751712
126.9525042,37.5749553
126.9523857,37.5748935
126.9522867,37.5748832
126.952237,37.5748832
126.9441057,37.587131
126.9438388,37.5871347
126.9437049,37.587108
126.9435981,37.5870852
126.943497,37.5870927
126.9437865,37.5902693
126.9438744,37.59023
126.9442625,37.5902416
126.9444597,37.5902549
126.948539,37.5832996
126.9486079,37.5831824
126.9492965,37.5839475
126.9494429,37.5840453
126.9495559,37.5841114
126.9495934,37.5841333
126.949661,37.5841904
126.9495726,37.5842497
126.9495021,37.5842969
126.9495905,37.5843508
126.9406944,37.593217
126.9405421,37.5932069
126.9405365,37.5933117
126.9426856,37.5866935
126.942736,37.5865312
126.942495,37.5864564
126.9482088,37.5850085
126.9483745,37.5851163
126.9487833,37.5853821
126.9489275,37.5855346
126.9490838,37.5857044
126.9491672,37.5857743
126.9492867,37.58583
126.9493569,37.5858848
126.9494258,37.5859386
126.9495188,37.5860112
126.9496834,37.586126
126.9497524,37.5861503
126.9501695,37.5862006
126.9503499,37.5862366
126.9507805,37.5862888
126.9508842,37.5863193
126.951051,37.5864126
126.9516749,37.5865012
126.9516802,37.5865018
126.9518011,37.5865138
126.9430605,37.5868672
126.9429341,37.5870076
126.9429256,37.5870178
126.9428443,37.5871155
126.9428221,37.5871414
126.9427883,37.587151
126.9576198,37.5747
126.9575033,37.574599
126.9574558,37.5745573
126.9572681,37.5744004
126.9545699,37.5768255
126.9545444,37.5768712
126.9545109,37.5769441
126.9544939,37.576974
126.9544711,37.5770091
126.9544066,37.5770909
126.9439739,37.5889097
126.9442183,37.5891056
126.9653658,37.5662018
126.9649536,37.5660227
126.9649536,37.5660085
126.9650405,37.5658775
126.9515586,37.5807159
126.9514209,37.5806015
126.9511875,37.5804074
126.9510882,37.5802653
126.9510193,37.5800748
126.9510159,37.5800487
126.951011,37.5800108
126.9510027,37.5799465
126.9509885,37.5798363
126.9509869,37.579825
126.9509784,37.5797668
126.9509399,37.5796506
126.9507757,37.5793664
126.9505644,37.5790325
126.9505563,37.5790197
126.9504442,37.5788687
126.9504184,37.578834
126.950371,37.5787356
126.9503659,37.578725
126.9503572,37.5787068
126.9503065,37.5785792
126.9502924,37.5785163
126.9502763,37.5782725
126.9462762,37.5881709
126.9461953,37.5881105
126.9461224,37.5880611
126.9460276,37.588014
126.9448356,37.5882242
126.9445457,37.5879888
126.9443484,37.5878052
126.9443321,37.5877817
126.9442786,37.5877042
126.944201,37.587592
126.9441821,37.5875028
126.9441137,37.5871803
126.9441057,37.587131
126.9440392,37.5867224
126.9440267,37.5865475
126.9440268,37.5865405
126.9440288,37.5863967
126.9440312,37.5862253
126.9440283,37.586172
126.9440189,37.5859922
126.9440189,37.5859831
126.9440189,37.5858872
126.9440189,37.5858089
126.9441087,37.5853247
126.9441804,37.5850621
126.9442015,37.5849851
126.9399943,37.595403
126.9397844,37.5952846
126.939693,37.5952231
126.9396628,37.5952049
126.9395989,37.5951776
126.9395556,37.5951666
126.939491,37.5951543
126.9394333,37.5951479
126.9394198,37.5951457
126.9393463,37.5951255
126.9498336,37.5832662
126.9500866,37.5833828
126.950341,37.5835039
126.9504568,37.583362
126.9506242,37.5831555
126.9420407,37.5906906
126.9418499,37.5905931
126.9417893,37.5905641
126.9416977,37.5905334
126.9416371,37.5905087
126.9416296,37.5904786
126.9416508,37.5904436
126.9415771,37.5904102
126.9415022,37.5903734
126.9623781,37.5770458
126.9625045,37.5769788
126.9625351,37.5769785
126.962634,37.5769796
126.9433592,37.5862029
126.9432214,37.5861997
126.9431648,37.5861803
126.9430657,37.5861288
126.942824,37.5860458
126.9640122,37.5685599
126.9644574,37.5688427
126.9644578,37.5688432
126.9645017,37.5688841
126.9645733,37.5689777
126.9646778,37.5691171
126.9647703,37.5692258
126.9648726,37.5693105
126.9649735,37.5693714
126.9651652,37.5694873
126.965527,37.5696948
126.9656783,37.5697829
126.9659847,37.5699843
126.9621716,37.575928
126.9622878,37.5759039
126.9507255,37.5799638
126.9506663,37.5800002
126.9506382,37.5800286
126.9506272,37.5800461
126.9506316,37.5800705
126.9506333,37.5800826
126.9506261,37.5801079
126.9505635,37.5801515
126.9505591,37.5801598
126.9505596,37.5801686
126.9505667,37.5801812
126.9505752,37.5801929
126.9505365,37.5802208
126.9589999,37.5778923
126.9588957,37.5780252
126.9589749,37.5781908
126.9589272,37.5782442
126.9589016,37.5782586
126.9588303,37.5782648
126.9598542,37.5731521
126.9606302,37.5724549
126.9602682,37.5735539
126.9604342,37.5734173
126.9606962,37.5731905
126.9608956,37.5730195
126.9610476,37.572883
126.9610476,37.5728485
126.961024,37.5728218
126.9609019,37.5728036
126.9606697,37.5727689
126.9571929,37.5756452
126.9575081,37.5755241
126.9578255,37.5754627
126.9686414,37.5633909
126.9688369,37.5635478
126.9688462,37.5635599
126.9688063,37.5638929
126.9687811,37.5641034
126.9687746,37.5641415
126.9687419,37.5643309
126.9687282,37.5644106
126.9686665,37.5646137
126.9686346,37.564711
126.9685672,37.5649166
126.968472,37.5651573
126.9683567,37.5653686
126.9681765,37.5656236
126.9681629,37.5656422
126.968066,37.5657751
126.9678421,37.5659827
126.9676476,37.5661614
126.9674944,37.566306
126.9674408,37.5663482
126.9673113,37.5664501
126.960817,37.5740019
126.9610111,37.573887
126.9610749,37.5738575
126.9610865,37.5738521
126.9612018,37.5737939
126.9613553,37.5737079
126.9715263,37.5589284
126.9718182,37.5591331
126.971953,37.5592191
126.9719734,37.5592481
126.9719774,37.5592536
126.9722568,37.5594972
126.9724174,37.5596617
126.9393207,37.5961002
126.9391544,37.5960074
126.9391331,37.5959989
126.9391076,37.5959966
126.9390657,37.5960011
126.9389677,37.5960361
126.9389436,37.5960423
126.9389209,37.5960411
126.9388343,37.5960219
126.9387884,37.5960105
126.9387721,37.596015
126.9386634,37.5961132
126.9385733,37.596201
126.9385295,37.5962102
126.9462582,37.5869149
126.9466425,37.5871664
126.9464177,37.5867591
126.9462298,37.5866783
126.9460369,37.5865894
126.9460022,37.5865995
126.9458218,37.5868422
126.9496537,37.5803784
126.9497432,37.5802946
126.9497612,37.5802685
126.9497622,37.5802595
126.9497509,37.5802386
126.9497571,37.5802209
126.9499393,37.5812109
126.9499069,37.5812705
126.9498437,37.5812898
126.9497815,37.5813233
126.9497304,37.5813747
126.9465474,37.5883317
126.9464112,37.5883461
126.946345,37.5883499
126.9535303,37.5801174
126.9535179,37.5800833
126.9535093,37.580071
126.953487,37.5800496
126.9534738,37.5800307
126.9534606,37.5800057
126.9534492,37.5799738
126.9534529,37.5799535
126.9534565,37.579937
126.9534688,37.5799163
126.953509,37.5798645
126.9535373,37.5798334
126.9535774,37.5797946
126.9535961,37.5798001
126.9536197,37.5798077
126.953627,37.5798124
126.9624871,37.5692329
126.9624651,37.56926
126.9624289,37.5693014
126.9624002,37.5693308
126.9623746,37.5693548
126.9623655,37.5693662
126.9623368,37.5694135
126.9623299,37.5694288
126.9623263,37.5694369
126.9622879,37.569514
126.9410483,37.5931605
126.9408283,37.5931637
126.9407283,37.5931833
126.9407095,37.593187
126.940698,37.5931893
126.9406944,37.593217
126.9406839,37.5932995
126.9406824,37.5933775
126.9406894,37.5934555
126.9406011,37.5934644
126.940608,37.5935713
126.9406067,37.5935896
126.9405193,37.59362
126.9404657,37.5936387
126.9404337,37.5936458
126.9403974,37.5936509
126.9403933,37.5936563
126.9403779,37.593775
126.9403677,37.5938425
126.9403535,37.5938915
126.9440103,37.5907608
126.9437854,37.5908953
126.9436957,37.5909489
126.9426231,37.5874957
126.942443,37.5876522
126.942388,37.5876919
126.9423197,37.587721
126.9422165,37.5877427
126.9421534,37.5877498
126.9421517,37.58775
126.9419291,37.587518
126.9416743,37.587253
126.9443321,37.5877817
126.9442988,37.5878347
126.9442867,37.5878826
126.9442445,37.5879293
126.9438044,37.5883143
126.9408133,37.5868632
126.9407965,37.5869043
126.9408143,37.5869305
126.9408625,37.5869861
126.9407593,37.5870529
126.9406082,37.5871403
126.9405815,37.5871114
126.9405558,37.587084
126.9405204,37.5870437
126.9402787,37.5871507
126.9403315,37.5950705
126.9401565,37.5949739
126.9400967,37.5949431
126.9400608,37.5949211
126.9400258,37.5948991
126.9400099,37.5948887
126.9399961,37.594896
126.9399685,37.5949135
126.9399537,37.5949128
126.9399381,37.5949098
126.9399243,37.5948937
126.9399197,37.5948703
126.9399133,37.59483
126.9399096,37.5947904
126.9399078,37.5947458
126.9399069,37.5947209
126.9399014,37.5947106
126.9398977,37.5947062
126.9398885,37.5947025
126.939836,37.5947106
126.9413208,37.5868409
126.9411679,37.5869299
126.9410033,37.5865342
126.9410838,37.5864795
126.9411738,37.5864097
126.9412288,37.5863617
126.9412975,37.5862975
126.9416464,37.5867729
126.9416094,37.5865154
126.9654845,37.5658367
126.9654086,37.5658802
126.9653285,37.5659008
126.9652761,37.5659803
126.9433783,37.5902273
126.9433948,37.5902761
126.9434141,37.5902986
126.9435527,37.5903792
126.9436226,37.5903905
126.9497886,37.5812326
126.9497686,37.5812176
126.94972,37.5812105
126.9497223,37.581201
126.949757,37.5811897
126.9497686,37.5811829
126.9497765,37.5811736
126.9497821,37.5811627
126.945948,37.5885896
126.9458543,37.588553
126.9457581,37.588514
126.9457352,37.588501
126.9456684,37.5884608
126.9476488,37.5880094
126.9476894,37.5879456
126.9477584,37.5878712
126.9478037,37.5878636
126.9478663,37.5878984
126.9478798,37.5878978
126.9479274,37.5878606
126.9479505,37.5878574
126.9479774,37.5878669
126.9480773,37.587913
126.9481781,37.587944
126.9483372,37.5879959
126.9483713,37.5880161
126.948488,37.5880875
126.9411947,37.5857917
126.9410266,37.5858007
126.9409448,37.5857887
126.9408295,37.5857886
126.9406807,37.5858058
126.9404969,37.5858403
126.940415,37.5858682
126.9402612,37.5859518
126.9437776,37.5857708
126.9437655,37.5857334
126.9436773,37.5856322
126.943634,37.5855585
126.9436266,37.585505
126.9436431,37.5853683
126.9501888,37.5812435
126.9502384,37.5811244
126.9504292,37.5809039
126.9505088,37.5808084
126.9445357,37.5884628
126.9446745,37.588544
126.9451509,37.588838
126.945153,37.5888643
126.9450107,37.5890507
126.9410678,37.5929005
126.9408485,37.5928878
126.9407416,37.5928898
126.9406365,37.5928937
126.9457036,37.5874579
126.9455265,37.5873957
126.9453432,37.5873232
126.9454615,37.5872231
126.9410453,37.5958818
126.941017,37.5959061
126.9409484,37.5959652
126.9409088,37.5959883
126.9408645,37.5960049
126.9407026,37.5960289
126.9406304,37.5960437
126.9405896,37.5960613
126.940564,37.5960844
126.9405512,37.596103
126.94055,37.596128
126.9405686,37.5961872
126.9405905,37.5962899
126.9406079,37.5963343
126.9407242,37.596553
126.9409106,37.5968538
126.940949,37.596915
126.9409885,37.5969909
126.9410317,37.597087
126.9410422,37.5971204
126.9410654,37.5972019
126.9410654,37.5972232
126.9410723,37.597239
126.9410968,37.5972686
126.9411841,37.5973047
126.9428557,37.5878051
126.9426966,37.587922
126.9426209,37.5879778
126.942556,37.5880256
126.9424772,37.5880626
126.9498214,37.580733
126.9498259,37.5807409
126.9498233,37.5807719
126.9498146,37.5808
126.9497956,37.5808137
126.9497602,37.5808384
126.9497886,37.5808707
126.9497701,37.5808841
126.9440189,37.5859831
126.9438714,37.585982
126.9437805,37.5859873
126.9437099,37.5860067
126.9541611,37.5764734
126.9543678,37.5766564
126.9543864,37.5766814
126.9462692,37.5881795
126.9463355,37.5882374
126.9463455,37.5882743
126.9463467,37.5883432
